employer_name,city,state,job_title,soc_code,occupation,estimated_headcount,salary_min,salary_median,salary_max,salary_confidence,location_confidence,overall_confidence,industry,size_class,record_type,source
"[Agriculture, forestry, fishing] 10-19 employees",Brockton,MA,Equipment Operators,53-7032,equipment_operators,1,35000,48000,68000,0.85,0.5,0.103,agriculture,10-19 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 10-19 employees",Salem,MA,Equipment Operators,53-7032,equipment_operators,1,35000,48000,68000,0.85,0.5,0.103,agriculture,10-19 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 10-19 employees",Other MA,MA,Equipment Operators,53-7032,equipment_operators,13,35000,48000,68000,0.85,0.5,0.103,agriculture,10-19 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 10-19 employees",Boston,MA,Managers,11-0000,management,6,60000,100000,180000,0.85,0.5,0.103,agriculture,10-19 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 10-19 employees",Cambridge,MA,Managers,11-0000,management,2,60000,100000,180000,0.85,0.5,0.103,agriculture,10-19 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 10-19 employees",Worcester,MA,Managers,11-0000,management,1,60000,100000,180000,0.85,0.5,0.103,agriculture,10-19 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 10-19 employees",Springfield,MA,Managers,11-0000,management,1,60000,100000,180000,0.85,0.5,0.103,agriculture,10-19 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 10-19 employees",Lowell,MA,Managers,11-0000,management,1,60000,100000,180000,0.85,0.5,0.103,agriculture,10-19 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 10-19 employees",Other MA,MA,Managers,11-0000,management,6,60000,100000,180000,0.85,0.5,0.103,agriculture,10-19 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 10-19 employees",Boston,MA,Administrative Staff,43-0000,administrative,6,35000,48000,70000,0.85,0.5,0.103,agriculture,10-19 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 10-19 employees",Cambridge,MA,Administrative Staff,43-0000,administrative,2,35000,48000,70000,0.85,0.5,0.103,agriculture,10-19 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 10-19 employees",Worcester,MA,Administrative Staff,43-0000,administrative,1,35000,48000,70000,0.85,0.5,0.103,agriculture,10-19 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 10-19 employees",Springfield,MA,Administrative Staff,43-0000,administrative,1,35000,48000,70000,0.85,0.5,0.103,agriculture,10-19 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 10-19 employees",Lowell,MA,Administrative Staff,43-0000,administrative,1,35000,48000,70000,0.85,0.5,0.103,agriculture,10-19 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 10-19 employees",Other MA,MA,Administrative Staff,43-0000,administrative,6,35000,48000,70000,0.85,0.5,0.103,agriculture,10-19 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 10-19 employees",Boston,MA,Agricultural Workers,45-0000,other_ag,6,28000,35000,50000,0.85,0.5,0.103,agriculture,10-19 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 10-19 employees",Cambridge,MA,Agricultural Workers,45-0000,other_ag,2,28000,35000,50000,0.85,0.5,0.103,agriculture,10-19 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 10-19 employees",Worcester,MA,Agricultural Workers,45-0000,other_ag,1,28000,35000,50000,0.85,0.5,0.103,agriculture,10-19 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 10-19 employees",Springfield,MA,Agricultural Workers,45-0000,other_ag,1,28000,35000,50000,0.85,0.5,0.103,agriculture,10-19 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 10-19 employees",Lowell,MA,Agricultural Workers,45-0000,other_ag,1,28000,35000,50000,0.85,0.5,0.103,agriculture,10-19 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 10-19 employees",Other MA,MA,Agricultural Workers,45-0000,other_ag,6,28000,35000,50000,0.85,0.5,0.103,agriculture,10-19 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Boston,MA,Farm Workers,45-2092,farm_workers,28,28000,35000,48000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Cambridge,MA,Farm Workers,45-2092,farm_workers,9,28000,35000,48000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Worcester,MA,Farm Workers,45-2092,farm_workers,6,28000,35000,48000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Springfield,MA,Farm Workers,45-2092,farm_workers,5,28000,35000,48000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Lowell,MA,Farm Workers,45-2092,farm_workers,4,28000,35000,48000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Quincy,MA,Farm Workers,45-2092,farm_workers,3,28000,35000,48000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Newton,MA,Farm Workers,45-2092,farm_workers,3,28000,35000,48000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Somerville,MA,Farm Workers,45-2092,farm_workers,3,28000,35000,48000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Brookline,MA,Farm Workers,45-2092,farm_workers,2,28000,35000,48000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Framingham,MA,Farm Workers,45-2092,farm_workers,2,28000,35000,48000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Waltham,MA,Farm Workers,45-2092,farm_workers,2,28000,35000,48000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Malden,MA,Farm Workers,45-2092,farm_workers,2,28000,35000,48000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Medford,MA,Farm Workers,45-2092,farm_workers,2,28000,35000,48000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Lynn,MA,Farm Workers,45-2092,farm_workers,2,28000,35000,48000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Brockton,MA,Farm Workers,45-2092,farm_workers,2,28000,35000,48000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Salem,MA,Farm Workers,45-2092,farm_workers,2,28000,35000,48000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Other MA,MA,Farm Workers,45-2092,farm_workers,30,28000,35000,48000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Boston,MA,Equipment Operators,53-7032,equipment_operators,11,35000,48000,68000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Cambridge,MA,Equipment Operators,53-7032,equipment_operators,3,35000,48000,68000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Worcester,MA,Equipment Operators,53-7032,equipment_operators,2,35000,48000,68000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Springfield,MA,Equipment Operators,53-7032,equipment_operators,2,35000,48000,68000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Lowell,MA,Equipment Operators,53-7032,equipment_operators,1,35000,48000,68000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Quincy,MA,Equipment Operators,53-7032,equipment_operators,1,35000,48000,68000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Newton,MA,Equipment Operators,53-7032,equipment_operators,1,35000,48000,68000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Somerville,MA,Equipment Operators,53-7032,equipment_operators,1,35000,48000,68000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Other MA,MA,Equipment Operators,53-7032,equipment_operators,12,35000,48000,68000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Boston,MA,Managers,11-0000,management,5,60000,100000,180000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Cambridge,MA,Managers,11-0000,management,1,60000,100000,180000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Worcester,MA,Managers,11-0000,management,1,60000,100000,180000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Springfield,MA,Managers,11-0000,management,1,60000,100000,180000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Other MA,MA,Managers,11-0000,management,5,60000,100000,180000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Boston,MA,Administrative Staff,43-0000,administrative,5,35000,48000,70000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Cambridge,MA,Administrative Staff,43-0000,administrative,1,35000,48000,70000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Worcester,MA,Administrative Staff,43-0000,administrative,1,35000,48000,70000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Springfield,MA,Administrative Staff,43-0000,administrative,1,35000,48000,70000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Other MA,MA,Administrative Staff,43-0000,administrative,5,35000,48000,70000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Boston,MA,Agricultural Workers,45-0000,other_ag,5,28000,35000,50000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Cambridge,MA,Agricultural Workers,45-0000,other_ag,1,28000,35000,50000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Worcester,MA,Agricultural Workers,45-0000,other_ag,1,28000,35000,50000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Springfield,MA,Agricultural Workers,45-0000,other_ag,1,28000,35000,50000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Agriculture, forestry, fishing] 20-49 employees",Other MA,MA,Agricultural Workers,45-0000,other_ag,5,28000,35000,50000,0.85,0.5,0.104,agriculture,20-49 employees,cbp_synthetic,census_cbp_2023:11
"[Mining, quarrying, and oil and] <5 employees",Boston,MA,Extraction Workers,47-5000,extraction_workers,7,40000,55000,80000,0.85,0.5,0.102,mining,<5 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] <5 employees",Cambridge,MA,Extraction Workers,47-5000,extraction_workers,2,40000,55000,80000,0.85,0.5,0.102,mining,<5 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] <5 employees",Worcester,MA,Extraction Workers,47-5000,extraction_workers,1,40000,55000,80000,0.85,0.5,0.102,mining,<5 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] <5 employees",Springfield,MA,Extraction Workers,47-5000,extraction_workers,1,40000,55000,80000,0.85,0.5,0.102,mining,<5 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] <5 employees",Lowell,MA,Extraction Workers,47-5000,extraction_workers,1,40000,55000,80000,0.85,0.5,0.102,mining,<5 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] <5 employees",Other MA,MA,Extraction Workers,47-5000,extraction_workers,7,40000,55000,80000,0.85,0.5,0.102,mining,<5 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] <5 employees",Boston,MA,Equipment Operators,53-7032,equipment_operators,4,35000,48000,68000,0.85,0.5,0.102,mining,<5 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] <5 employees",Cambridge,MA,Equipment Operators,53-7032,equipment_operators,1,35000,48000,68000,0.85,0.5,0.102,mining,<5 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] <5 employees",Worcester,MA,Equipment Operators,53-7032,equipment_operators,1,35000,48000,68000,0.85,0.5,0.102,mining,<5 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] <5 employees",Other MA,MA,Equipment Operators,53-7032,equipment_operators,4,35000,48000,68000,0.85,0.5,0.102,mining,<5 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] <5 employees",Boston,MA,Engineers,17-2000,engineers,2,70000,100000,150000,0.85,0.5,0.102,mining,<5 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] <5 employees",Other MA,MA,Engineers,17-2000,engineers,2,70000,100000,150000,0.85,0.5,0.102,mining,<5 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] <5 employees",Boston,MA,Managers,11-0000,management,1,60000,100000,180000,0.85,0.5,0.102,mining,<5 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] <5 employees",Other MA,MA,Managers,11-0000,management,1,60000,100000,180000,0.85,0.5,0.102,mining,<5 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] <5 employees",Boston,MA,Mining Workers,47-5000,other_mining,1,40000,55000,80000,0.85,0.5,0.102,mining,<5 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] <5 employees",Other MA,MA,Mining Workers,47-5000,other_mining,1,40000,55000,80000,0.85,0.5,0.102,mining,<5 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] 5-9 employees",Boston,MA,Extraction Workers,47-5000,extraction_workers,12,40000,55000,80000,0.85,0.5,0.103,mining,5-9 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] 5-9 employees",Cambridge,MA,Extraction Workers,47-5000,extraction_workers,4,40000,55000,80000,0.85,0.5,0.103,mining,5-9 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] 5-9 employees",Worcester,MA,Extraction Workers,47-5000,extraction_workers,3,40000,55000,80000,0.85,0.5,0.103,mining,5-9 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] 5-9 employees",Springfield,MA,Extraction Workers,47-5000,extraction_workers,2,40000,55000,80000,0.85,0.5,0.103,mining,5-9 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] 5-9 employees",Lowell,MA,Extraction Workers,47-5000,extraction_workers,2,40000,55000,80000,0.85,0.5,0.103,mining,5-9 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] 5-9 employees",Quincy,MA,Extraction Workers,47-5000,extraction_workers,1,40000,55000,80000,0.85,0.5,0.103,mining,5-9 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] 5-9 employees",Newton,MA,Extraction Workers,47-5000,extraction_workers,1,40000,55000,80000,0.85,0.5,0.103,mining,5-9 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] 5-9 employees",Somerville,MA,Extraction Workers,47-5000,extraction_workers,1,40000,55000,80000,0.85,0.5,0.103,mining,5-9 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] 5-9 employees",Brookline,MA,Extraction Workers,47-5000,extraction_workers,1,40000,55000,80000,0.85,0.5,0.103,mining,5-9 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] 5-9 employees",Framingham,MA,Extraction Workers,47-5000,extraction_workers,1,40000,55000,80000,0.85,0.5,0.103,mining,5-9 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] 5-9 employees",Waltham,MA,Extraction Workers,47-5000,extraction_workers,1,40000,55000,80000,0.85,0.5,0.103,mining,5-9 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] 5-9 employees",Malden,MA,Extraction Workers,47-5000,extraction_workers,1,40000,55000,80000,0.85,0.5,0.103,mining,5-9 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] 5-9 employees",Medford,MA,Extraction Workers,47-5000,extraction_workers,1,40000,55000,80000,0.85,0.5,0.103,mining,5-9 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] 5-9 employees",Lynn,MA,Extraction Workers,47-5000,extraction_workers,1,40000,55000,80000,0.85,0.5,0.103,mining,5-9 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] 5-9 employees",Brockton,MA,Extraction Workers,47-5000,extraction_workers,1,40000,55000,80000,0.85,0.5,0.103,mining,5-9 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] 5-9 employees",Salem,MA,Extraction Workers,47-5000,extraction_workers,1,40000,55000,80000,0.85,0.5,0.103,mining,5-9 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] 5-9 employees",Other MA,MA,Extraction Workers,47-5000,extraction_workers,13,40000,55000,80000,0.85,0.5,0.103,mining,5-9 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] 5-9 employees",Boston,MA,Equipment Operators,53-7032,equipment_operators,7,35000,48000,68000,0.85,0.5,0.103,mining,5-9 employees,cbp_synthetic,census_cbp_2023:21
"[Mining, quarrying, and oil and] 5-9 employees",Cambridge,MA,Equipment Operators,53-7032,equipment_operators,2,35000,48000,68000,0.85,0.5,0.103,mining,5-9 employees,cbp_synthetic,census_cbp_2023:21
