employee_name,job_title,occupation_series,pay_grade,department,agency,duty_station,city,state,annual_salary,work_schedule,pay_year,source_id
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_9
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_10
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_11
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_12
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_13
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_14
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_15
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_16
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_17
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_18
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_19
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_20
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_21
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_22
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_23
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_24
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_25
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_26
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_27
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_28
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_29
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_30
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_31
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_32
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_33
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_34
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_35
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_36
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_37
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_38
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_39
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_40
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_41
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_42
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_43
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_44
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_45
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_46
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_47
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_48
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_49
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_50
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_51
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_52
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_53
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_54
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_55
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_56
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_57
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_58
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_59
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_60
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_61
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_62
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_63
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_64
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_65
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_66
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_67
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_68
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_69
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_70
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_71
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_72
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_73
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_74
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_75
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_76
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_77
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_78
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_79
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_80
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_81
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_82
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_83
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_84
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_85
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_86
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_87
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_88
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_89
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_90
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_91
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_92
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_93
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_94
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_95
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_96
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_97
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_98
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_99
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_100
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_101
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_102
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_103
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_104
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_105
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_106
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_107
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_108
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_109
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_110
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_111
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_112
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_113
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_114
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_115
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_116
Federal Employee,Contract Specialist,1102,GS-12,Department of the Air Force,Department of the Air Force,Hanscom AFB,Hanscom AFB,MA,95253.0,Full-Time,2024,fed_1102_Dep_117
